EmpID,Training Date,Training Program Name,Training Type,Training Outcome,Location,Trainer,Training Duration(Days),Training Cost,Training Duration(hours)
1288,13-May-23,Technical Skills,External,Incomplete,North Danielle,Dana Neal,5,948.31,40
1289,08-Oct-22,Leadership Development,Internal,Incomplete,Campbellmouth,Steven Sanchez,3,900.52,24
1290,14-May-23,Leadership Development,External,Completed,East Denisechester,Alyssa Williams,4,140.72,32
1291,12-Sep-22,Technical Skills,Internal,Passed,Williamburgh,Leslie Clark,3,913.62,24
1292,22-Feb-23,Customer Service,Internal,Completed,Jessicatown,Stephanie Johnson,5,950.3,40
1293,12-Mar-23,Project Management,Internal,Passed,Martinton,Cynthia Patton,2,668.77,16
1294,15-Aug-22,Technical Skills,Internal,Passed,Michellemouth,Robin Lewis,3,906.05,24
1295,03-Jan-23,Communication Skills,Internal,Incomplete,Starkmouth,Timothy Santos,5,689.77,40
1296,05-Mar-23,Communication Skills,External,Passed,Clarkfort,Michael Gray,2,694.27,16
1297,14-Jun-23,Project Management,External,Passed,New Joshuaton,Penny Lopez,3,352.75,24
1298,16-May-23,Project Management,Internal,Passed,Dudleyfurt,Kayla Cruz,3,411.17,24
1299,21-Jan-23,Project Management,External,Completed,Atkinsonborough,Karen Ritter,3,358.81,24
1300,29-Apr-23,Technical Skills,Internal,Passed,Greentown,Jose Young,4,588.64,32
1301,22-Sep-22,Communication Skills,Internal,Incomplete,Ellenburgh,Linda Bell,1,472.18,8
1302,20-Aug-22,Project Management,Internal,Passed,South Jennifer,Jennifer Thornton,2,758.79,16
1303,02-Jun-23,Leadership Development,Internal,Failed,Moorehaven,Zoe Vasquez,3,921.81,24
1304,16-Jan-23,Communication Skills,External,Completed,Jayfort,Ariel Brown,3,405.08,24
1305,08-Jul-23,Technical Skills,Internal,Failed,Lake Jaredstad,Stephen West,3,784.22,24
1306,13-Jul-23,Technical Skills,External,Failed,North Ashleytown,Donald Anderson,4,443.99,32
1307,16-Nov-22,Technical Skills,Internal,Incomplete,Kimberlyhaven,Keith Mcconnell,3,609.9,24
1308,10-Oct-22,Leadership Development,External,Failed,East Diana,Stephen Wheeler,5,742.16,40
1309,09-Sep-22,Technical Skills,External,Failed,North Alexandria,Jennifer Rodriguez,3,517.74,24
1310,16-Oct-22,Project Management,Internal,Incomplete,Williamsshire,Samuel Ward,4,350.59,32
1311,17-Oct-22,Leadership Development,Internal,Incomplete,New Jacobton,Christopher Brown,1,546.94,8
1312,29-Apr-23,Communication Skills,Internal,Completed,West Davidview,Christopher Mcfarland,4,514.37,32
1313,25-Oct-22,Leadership Development,Internal,Incomplete,West Christopher,Gregory Woodward,5,786.98,40
1314,18-Mar-23,Project Management,Internal,Passed,New Dennis,Douglas Green,4,852.21,32
1315,29-Jul-23,Communication Skills,External,Failed,Port Kelly,Gregory Davis,4,761.63,32
1316,20-Apr-23,Technical Skills,External,Passed,South Micheleton,Susan Wilson,5,202.62,40
1317,20-Aug-22,Communication Skills,External,Passed,West Jacob,Joseph Flowers,5,414.75,40
1318,17-Oct-22,Communication Skills,External,Completed,Angelastad,Mindy Saunders PhD,4,344.55,32
1319,19-May-23,Project Management,Internal,Failed,Lake Kenneth,Stephen Parker,1,777.46,8
1320,25-Aug-22,Leadership Development,External,Completed,Matthewhaven,Michael Cummings,3,948.71,24
1321,19-Jan-23,Customer Service,Internal,Passed,New Kimberly,Dustin Morgan,5,308.77,40
1322,24-Feb-23,Customer Service,External,Incomplete,Goodmouth,Lynn Cuevas,1,891.25,8
1323,30-Mar-23,Customer Service,Internal,Passed,East Lindsay,Michael Kramer,2,659.9,16
1324,30-Sep-22,Project Management,Internal,Failed,Lake Theresa,Paul Torres,2,858.72,16
1325,28-Mar-23,Project Management,External,Failed,Victorville,Robert Chapman,5,380.24,40
1326,01-May-23,Leadership Development,External,Passed,Flemingport,Bryan Jones,5,505.4,40
1327,02-Jul-23,Leadership Development,Internal,Passed,Abbottton,Belinda Gonzalez,3,609.01,24
1328,24-Mar-23,Customer Service,Internal,Failed,West Erinhaven,Jonathan Rodriguez,3,656.38,24
1329,11-Jun-23,Project Management,External,Passed,Port Victoria,Sandra Bates,5,692.63,40
1330,20-Nov-22,Project Management,Internal,Incomplete,East Michellechester,Lisa Jenkins,3,633.72,24
1331,14-Sep-22,Communication Skills,Internal,Failed,Bradshawburgh,Seth Smith,2,517.62,16
1332,13-Aug-22,Leadership Development,External,Incomplete,Anthonystad,Adrian Gray,4,231.76,32
1333,01-Mar-23,Customer Service,Internal,Passed,Thomasborough,Tyler Sanchez,2,605.12,16
1334,01-Apr-23,Project Management,Internal,Failed,Shawnaport,Felicia Johnson,1,297.12,8
1335,20-Feb-23,Leadership Development,Internal,Incomplete,Port Joseph,Joe Anderson,2,384.43,16
1336,19-Dec-22,Leadership Development,Internal,Passed,Lopezport,Brian Sanchez,4,969.95,32
1337,17-Jan-23,Project Management,External,Failed,Dawnchester,Morgan Haas,5,719.7,40
1338,30-Oct-22,Leadership Development,External,Incomplete,Donnaland,Calvin Simmons,1,355.83,8
1339,24-Nov-22,Customer Service,Internal,Incomplete,Taylorhaven,Dana Adams,3,754.47,24
1340,06-Feb-23,Leadership Development,External,Incomplete,Dennishaven,Sarah Perkins,2,890.39,16
1341,14-Feb-23,Project Management,Internal,Passed,West Ryan,Justin Ingram,3,268.78,24
1342,28-Jan-23,Project Management,Internal,Failed,Smithborough,Alejandro Flynn,4,930.72,32
1343,02-Sep-22,Customer Service,External,Completed,West Catherineton,Lori Smith,5,924.85,40
1344,01-Nov-22,Technical Skills,Internal,Incomplete,Port Jesse,Marissa Johnson,5,284.38,40
1345,30-Nov-22,Communication Skills,External,Passed,Lisaberg,Samantha Chan,1,395.1,8
1346,02-Jul-23,Technical Skills,External,Failed,Bellview,James Dominguez,2,501.64,16
1347,22-Oct-22,Communication Skills,Internal,Failed,New Vernonberg,Christopher Becker,5,792.72,40
1348,01-Aug-23,Technical Skills,Internal,Completed,Lake Peter,Ernest Walter,4,594.15,32
1349,26-Nov-22,Technical Skills,Internal,Incomplete,Mooreshire,Zoe Smith,3,870.01,24
1350,29-Jan-23,Leadership Development,Internal,Incomplete,North Miguelport,Jennifer Jimenez,2,610.06,16
1351,20-Dec-22,Project Management,Internal,Passed,Port Brian,Marcia Johnson,2,278.16,16
1352,01-Nov-22,Communication Skills,External,Completed,Smithchester,Emily Harmon,4,218.93,32
1353,16-Dec-22,Communication Skills,Internal,Incomplete,Clarkehaven,Mark Zamora,5,179.21,40
1354,03-Aug-23,Communication Skills,External,Failed,Aprilville,Amanda Brooks,2,983.37,16
1355,13-Mar-23,Project Management,Internal,Completed,West Mark,Todd Hansen,5,534.28,40
1356,06-Apr-23,Technical Skills,Internal,Incomplete,Michellefort,Dwayne Day,3,301.39,24
1357,26-May-23,Project Management,External,Incomplete,Williamview,Jessica Turner,3,231.65,24
1358,10-Aug-22,Communication Skills,Internal,Completed,Danielchester,Mary Galloway,2,994.81,16
1359,14-Feb-23,Customer Service,External,Incomplete,South Lisaview,Mary Bonilla,4,729.91,32
1360,20-Sep-22,Leadership Development,Internal,Passed,North Anthonyberg,Douglas Barton,2,538.02,16
1361,09-Oct-22,Project Management,Internal,Failed,Port Davidfurt,Stephen Chandler,4,903.88,32
1362,29-Aug-22,Customer Service,Internal,Passed,Lake Allisonhaven,Tonya Wiley,4,196.94,32
1363,15-Dec-22,Project Management,Internal,Completed,Danielleburgh,Dana Martin,2,285.83,16
1364,28-Dec-22,Project Management,External,Incomplete,Poolemouth,John Wilson,4,818.6,32
1365,10-Apr-23,Leadership Development,External,Incomplete,Anthonybury,Joshua Gallagher,1,610.97,8
1366,18-Nov-22,Technical Skills,Internal,Completed,East David,Justin Herrera,1,762.83,8
1367,20-Sep-22,Project Management,External,Incomplete,Medinafort,Jesus Jackson,5,438.44,40
1368,19-Oct-22,Project Management,Internal,Incomplete,East Briantown,Denise Lopez,4,271.9,32
1369,31-Jan-23,Communication Skills,External,Incomplete,Danatown,David Hernandez,2,629.2,16
1370,06-Sep-22,Leadership Development,Internal,Incomplete,Marshallland,Jamie Davis MD,1,850.28,8
1371,01-Oct-22,Leadership Development,External,Passed,New Brittanyshire,Eric Bradley,1,321.25,8
1372,03-Jun-23,Customer Service,Internal,Passed,Ericamouth,Amy Fowler,1,475.32,8
1373,08-Sep-22,Leadership Development,External,Failed,West Anthony,Julie Sanders,4,847.2,32
1374,08-Oct-22,Customer Service,Internal,Completed,Colemanton,Ashley Miller,1,983.35,8
1375,25-Jun-23,Technical Skills,External,Passed,North Shawnville,Candace Brown,3,880.9,24
1376,02-Aug-23,Customer Service,External,Completed,South Kimberly,Adam Smith,3,795.72,24
1377,20-Jun-23,Communication Skills,Internal,Completed,Port Kevinland,Anna Dennis,2,909.56,16
1378,28-Jan-23,Communication Skills,External,Failed,New Ashleyburgh,Danny Santiago,5,145.7,40
1379,06-Mar-23,Communication Skills,Internal,Passed,Joneston,Charles Lee,1,397.48,8
1380,26-May-23,Communication Skills,External,Failed,West David,Grace Wheeler,3,326.7,24
1381,20-Sep-22,Leadership Development,Internal,Failed,East Amy,Tammy Bowen,4,718.16,32
1382,21-Feb-23,Communication Skills,Internal,Passed,Jameschester,Jose Gates,5,162.46,40
1383,15-Jan-23,Customer Service,Internal,Completed,Port Marie,Kara English MD,3,924.64,24
1384,04-Oct-22,Leadership Development,Internal,Passed,Carrollfort,Kristina Nelson,4,628.48,32
1385,27-Jun-23,Communication Skills,Internal,Passed,Michaeltown,David Evans,1,678.07,8
1386,29-Jun-23,Technical Skills,External,Passed,West Hannah,Lindsay Rogers,1,106.91,8
1387,20-Dec-22,Communication Skills,External,Incomplete,Banksland,Paul Simon,1,195.95,8
1388,18-Apr-23,Communication Skills,External,Completed,Port Nancy,Natasha Lewis,1,918.34,8
1389,16-Jan-23,Communication Skills,External,Incomplete,Castilloville,Grace Archer,3,425.34,24
1390,03-Mar-23,Communication Skills,External,Completed,Port Kelly,Anthony Burns,3,512.53,24
1391,05-Feb-23,Leadership Development,External,Completed,Andersonland,Jason Jones,3,146.48,24
1392,20-Apr-23,Leadership Development,External,Completed,North Coleview,Anthony Hodges,3,578.62,24
1393,02-Apr-23,Technical Skills,External,Failed,Danastad,Stacy Leonard,3,255.61,24
1394,13-Feb-23,Leadership Development,Internal,Passed,Michelleburgh,Kevin Miller,5,370.26,40
1395,28-Dec-22,Communication Skills,Internal,Failed,Hamiltonberg,Catherine Lewis,2,302.97,16
1396,13-Sep-22,Communication Skills,Internal,Completed,Rodriguezmouth,Diana Benton,3,632.28,24
1397,01-Mar-23,Customer Service,Internal,Incomplete,North Trevor,Stephanie Cook,2,669.41,16
1398,04-Jan-23,Communication Skills,External,Passed,Olsonmouth,Kelly Rogers,3,191.99,24
1399,02-May-23,Customer Service,Internal,Incomplete,Leahburgh,Jessica Garcia,2,695.11,16
1400,06-Aug-22,Communication Skills,Internal,Failed,New Melissachester,David Dennis,2,634.92,16
1401,03-Jul-23,Communication Skills,Internal,Incomplete,Madisonview,Michael Murillo,5,873.98,40
1402,14-Oct-22,Communication Skills,External,Passed,Lake Sarah,Mary Ramirez,3,602.33,24
1403,08-Jun-23,Technical Skills,Internal,Failed,Lake Christopherfort,Ryan Craig,3,807.02,24
1404,02-Oct-22,Project Management,Internal,Completed,North Ian,Rachel Harris,4,411.94,32
1405,15-Sep-22,Customer Service,External,Completed,East Jaime,Ryan Flores,4,537.73,32
1406,03-May-23,Technical Skills,Internal,Incomplete,Fordborough,Jonathan French,5,930.1,40
1407,23-Nov-22,Communication Skills,External,Completed,Toddport,John Mercado,3,249.66,24
1408,24-Dec-22,Communication Skills,Internal,Passed,Hunterfort,Brian Rocha,5,691.82,40
1409,23-Aug-22,Customer Service,Internal,Passed,Ortegafort,David Rodriguez,4,938.59,32
1410,25-Nov-22,Project Management,External,Completed,North Russellstad,Luis Reynolds,1,746.8,8
1411,14-Dec-22,Technical Skills,External,Incomplete,Beardland,Jennifer Ferguson,1,690.75,8
1412,24-Aug-22,Project Management,External,Incomplete,Andreahaven,Gwendolyn Sullivan,4,544.19,32
1413,17-Feb-23,Technical Skills,Internal,Completed,Deleonborough,Misty Miranda,5,918.34,40
1414,21-Jan-23,Customer Service,Internal,Failed,North Vincentstad,Kimberly Blankenship,3,997.2,24
1415,28-Dec-22,Customer Service,Internal,Incomplete,Aaronburgh,Joshua David,3,633.96,24
1416,27-Oct-22,Customer Service,External,Passed,Fordside,Julie Lewis,2,638.69,16
1417,05-Jan-23,Project Management,Internal,Passed,North James,Brandon Braun,1,643.82,8
1418,24-Jun-23,Project Management,External,Failed,Lake Davidbury,Jermaine Coleman,1,840.76,8
1419,13-Apr-23,Leadership Development,Internal,Passed,Port Hannahhaven,Andrew Schwartz,1,108.04,8
1420,16-Feb-23,Communication Skills,Internal,Completed,Kevinfort,Kari Finley,5,889.57,40
1421,08-Dec-22,Customer Service,Internal,Completed,Kevinmouth,Karen Brown,5,835.97,40
1422,13-Apr-23,Technical Skills,Internal,Failed,Lake Lauren,Andrea Cervantes,3,585.66,24
1423,15-Mar-23,Communication Skills,Internal,Passed,Hernandezstad,James Welch,3,255.55,24
1424,05-Mar-23,Technical Skills,External,Incomplete,Port Christiantown,Sean Wallace,4,695.24,32
1425,13-Mar-23,Technical Skills,Internal,Failed,Beckland,Michael Barnes,1,850.15,8
1426,02-Dec-22,Project Management,External,Completed,Mcfarlandside,Mary Baker,3,938.04,24
1427,25-Apr-23,Project Management,External,Passed,Brettview,Crystal Norton,1,684.24,8
1428,30-Aug-22,Technical Skills,Internal,Failed,South Crystal,Dr. Jennifer Jones,5,956.11,40
1429,26-Nov-22,Communication Skills,External,Failed,Nicholsview,Claudia Williams,4,441.43,32
1430,26-Aug-22,Leadership Development,External,Passed,New Robertfurt,Thomas Moran,4,193.99,32
1431,15-Oct-22,Technical Skills,External,Failed,Kellyland,Danielle Peck,3,790.72,24
1432,06-Aug-22,Communication Skills,Internal,Completed,Patelstad,Crystal Baldwin,4,894.75,32
1433,18-Sep-22,Customer Service,Internal,Passed,South Jose,Tiffany Adams,4,863.73,32
1434,27-Apr-23,Project Management,External,Incomplete,Patriciamouth,Diane Alvarado,2,746.99,16
1435,21-Sep-22,Leadership Development,Internal,Passed,Morganshire,Jessica Alexander,4,360.38,32
1436,26-Aug-22,Technical Skills,Internal,Incomplete,New Emilyland,Andrew Hendricks,1,298.3,8
1437,28-Dec-22,Leadership Development,External,Passed,South Rickyton,James Garcia,3,537.12,24
1438,12-May-23,Customer Service,External,Passed,Lake Tony,George Swanson,2,996.18,16
1439,20-Jun-23,Communication Skills,Internal,Completed,Roseberg,Brandy Allison,4,764.43,32
1440,13-Nov-22,Communication Skills,External,Failed,Jessetown,Michael Carlson,5,490.33,40
1441,23-Oct-22,Customer Service,Internal,Incomplete,Gallowaychester,Heather Price,4,758.41,32
1442,21-Feb-23,Technical Skills,External,Incomplete,Kingview,Heather Butler,3,367.56,24
1443,03-May-23,Leadership Development,Internal,Failed,Sarahberg,Kimberly Gray,5,582.49,40
1444,30-Jan-23,Leadership Development,External,Incomplete,New Jennaton,Christopher Garcia,2,561.14,16
1445,20-Jul-23,Communication Skills,Internal,Passed,Kathleenhaven,Angela Perez MD,5,458.8,40
1446,06-Feb-23,Communication Skills,Internal,Passed,Jenniferville,Jennifer Estrada,3,207.17,24
1447,26-May-23,Technical Skills,External,Completed,Merrittstad,Johnny Austin,4,784.89,32
1448,06-Aug-22,Leadership Development,Internal,Failed,Billymouth,Vicki Cook,5,151.43,40
1449,09-Oct-22,Customer Service,Internal,Passed,Shermanhaven,Kristen Brown,5,675.71,40
1450,23-Jun-23,Project Management,Internal,Incomplete,Whitefurt,Thomas Frederick,5,436.63,40
1451,25-Oct-22,Communication Skills,External,Completed,Teresaberg,Jason Leonard,2,387.11,16
1452,04-Sep-22,Technical Skills,Internal,Passed,Suarezfort,Janet Schneider,4,320.38,32
1453,05-Apr-23,Technical Skills,Internal,Passed,Pearsonfort,Bryan Sanchez,2,294.55,16
1454,14-Dec-22,Customer Service,External,Completed,South Anthonystad,Gina Williams,1,832.86,8
1455,15-May-23,Leadership Development,Internal,Passed,Wallacemouth,Rachel Moore,5,223.34,40
1456,30-Sep-22,Customer Service,External,Incomplete,Lake Olivia,Heather Peters,3,456.95,24
1457,11-May-23,Project Management,External,Passed,Jameston,Mrs. Brittany Avila,5,988.47,40
1458,22-May-23,Technical Skills,External,Incomplete,Graymouth,Brittany Mack,1,429.49,8
1459,18-Oct-22,Project Management,Internal,Failed,Michelleview,Mark Cooper,3,798.97,24
1460,06-Mar-23,Customer Service,Internal,Incomplete,Michelleshire,Richard Harris,2,864.22,16
1461,01-Jun-23,Communication Skills,Internal,Passed,West Jessicamouth,Crystal Roberts,1,302.52,8
1462,02-Feb-23,Leadership Development,External,Completed,East Sarahstad,Alisha Petersen,4,152.66,32
1463,14-Apr-23,Customer Service,Internal,Completed,Lake Stephaniefort,Ralph Chavez,2,399.05,16
1464,25-Jun-23,Customer Service,Internal,Completed,Navarrochester,Samuel Sparks,2,791.74,16
1465,06-Dec-22,Leadership Development,External,Incomplete,New Jordan,Pamela Rodriguez,4,770.23,32
1466,16-Dec-22,Project Management,External,Completed,Johnsontown,Valerie Collins,3,746.05,24
1467,13-Jan-23,Technical Skills,External,Completed,East Danielside,Jennifer Richmond,2,177.66,16
1468,10-Apr-23,Leadership Development,Internal,Passed,Sharonfort,Sharon Matthews,5,429.38,40
1469,25-Aug-22,Leadership Development,External,Incomplete,Sharonstad,Wendy Lopez,3,867.59,24
1470,17-Apr-23,Communication Skills,External,Failed,Lisaport,Anita Wright,5,502.65,40
1471,06-Mar-23,Technical Skills,Internal,Completed,South Johnchester,Reginald Shaw,3,488.68,24
1472,11-Apr-23,Project Management,Internal,Passed,Mistybury,Albert Schneider,3,416.76,24
1473,11-Feb-23,Leadership Development,External,Passed,Mackenziemouth,Mark Ramirez,4,336.08,32
1474,19-Feb-23,Project Management,External,Failed,Lake Kelliton,Stephanie Stevens,1,798.37,8
1475,04-Nov-22,Technical Skills,Internal,Passed,Lake Veronica,Sherry Cortez,3,499.48,24
1476,08-Mar-23,Technical Skills,External,Completed,Shelbyside,David Evans,2,615.32,16
1477,12-Mar-23,Technical Skills,External,Failed,Reyesview,Leonard Miller,5,410.36,40
1478,03-Aug-23,Leadership Development,External,Failed,North Ryan,Glenn Jensen,5,453.86,40
1479,23-Jan-23,Project Management,Internal,Failed,South Joseton,Nathaniel Blevins,1,975.27,8
1480,18-Apr-23,Leadership Development,External,Failed,Lake Meghan,Thomas Allen DDS,2,946.81,16
1481,16-May-23,Communication Skills,Internal,Completed,Cooperview,Richard Flynn,5,142.57,40
1482,13-Oct-22,Customer Service,Internal,Completed,Johnview,William Jones,5,186.57,40
1483,22-Aug-22,Communication Skills,External,Incomplete,Melissabury,Jason Gibson,4,168.71,32
1484,29-Jul-23,Communication Skills,External,Incomplete,North Georgeburgh,Danielle Maxwell,1,473.77,8
1485,02-Jul-23,Leadership Development,External,Completed,East John,John Daniel,5,654.35,40
1486,30-May-23,Customer Service,Internal,Incomplete,East April,Jenny Stewart,2,176.63,16
1487,08-Aug-22,Customer Service,External,Failed,West Yvette,Christine Reed,3,385.82,24
